图片,标题,简介,作者,收藏数量,评论数量,类型
http://pic.ecook.cn/web/258741181.jpg!s4,家常菜～笋干炒腊肠,又到了腊味季！各种腊肉，腊肠，腊板鸭，腊鸭肠，腊鸭翅都是嘴边的美味！小时候最喜欢就是笋干烧肉，香得不能行，哈哈现在想想妈妈做的这道菜都是直流口水啊😄有时候没买上肉，妈妈会去阳台上，把晒好的腊肉或腊肠切下一根搭配笋干炒来吃，那味道到现在还记忆犹新！,琥珀maggie,346,39,减肥
http://pic.ecook.cn/web/258457948.jpg!s4,黎麦饭团,藜麦营养价值非常高，含有丰富的优质蛋白质和多种氨基酸和微量元素，属于易熟易消化食品，口感独特，有淡淡的坚果清香或者人参香，具有均衡补充营养、增强机体功能、修复体质、调节免疫和内分泌、提高机体应激能力，很适合婴幼儿、孕产妇、儿童、学生、老年人等特殊体质和生活不规律人群。,尔東,345,47,减肥
http://pic.ecook.cn/web/261555673.jpg!s4,清爽小菜: 凉拌豆芽,"一般市场上常见的豆芽主要分为两种：绿豆芽和黄豆芽。甚至还有些人别出心裁地自己发了黑豆芽、红豆芽。不过黑豆芽口感比较老韧，不及绿豆芽和黄豆芽的鲜嫩爽口。其实区别不止在口感上，豆芽会根据所发的豆子种类的不同，其营养价值也会有所不同。

黄豆芽秉承了黄豆的大部分功能，具有清肺热、利尿解毒、滋润皮肤等功效。其蛋白质含量是绿豆芽的两倍多，同时比绿豆芽含有更丰富的单不饱和脂肪酸和多不饱和脂肪酸，对心血管能起到更好的保护作用。

但绿豆芽没有黄豆芽的豆腥味，口感更鲜嫩爽口，且水份含量高、热量极低，十分适合拿来做健身减肥期的食材。绿豆芽味甘性凉，具有清热消暑、解毒利尿等功效，跟绿豆的功能大同小异。",小龙IRIS,343,20,减肥
http://pic.ecook.cn/web/261321465.jpg!s4,红枣木瓜炖雪耳,"相信大家都对这款甜品比较熟悉。红枣木瓜炖雪耳是一款很受广大女生们喜爱的糖水，很多人只知道它有养颜美肤的功效，却不知道它也是消暑生津和减肥美体的佳品。不要着急，听我细细道来。

木瓜是很多人心目中美容丰胸的选择。大学时期，曾经有一个女同学，每两天都吃一个木瓜，期盼二次发育。哈哈哈，其实木瓜真的不能丰胸，大家不要在这方面对它抱有幻想好吗！即便如此，木瓜还是有很多很棒的功效，而且木瓜甜美多汁，直接拿来当水果吃甚是美味。常食用可使皮肤光滑细腻，减少皱纹，使脸色更红润。燥热的夏天吃木瓜，还能结解暑气，生津止渴，补充人体所需要的水分。木瓜含有木瓜蛋白酶，这是一种消化蛋白质，它能将脂肪分解成脂肪酸，协助人体对食物的消化和吸收，从而起到了健脾消食的功效。虽然没有丰胸的功效，木瓜还是那么棒棒哒！

有平民燕窝之称的雪耳价格实惠，富含植物性的胶原蛋白，能让肌肤修复再生，有助于维持细胞结构的完整性，减少水分流失，使皮肤光滑滋润。其它功能我就不介绍了，相信大家都耳熟能详。

最重要的是木瓜和雪耳都含有丰富的膳食纤维，有助于肠道的蠕动，起到排毒养颜的功效。连喝几天木瓜炖雪耳，你会发现大便通畅了，皮肤也有光泽了，身体变得轻盈！症状不严重的人，当天喝两碗下肚，当天见效。呵呵，别问我是怎么知道的。在享受美味甜品的同时，还能轻松排毒美颜，简直是双重福利。",小龙IRIS,342,36,减肥
http://pic.ecook.cn/web/250904104.jpg!s4,农夫面包,"吃了一段时候间的黄油甜味面包，今天改良做了咸味的农夫面包，口感很惊人，两个面包一次解决掉。
我想：它就是我以后的主食了。
减肥或者素食主义者可以放心食用。",一枝独秀1987,341,47,减肥
http://pic.ecook.cn/web/262918936.jpg!s4,排毒芹菜汁,解油腻，排毒养颜、美容减肥,茹絮,335,22,减肥
http://pic.ecook.cn/web/257948236.jpg!s4,芹菜香干,芹菜可是个好东西哦，纤维素含量很高，减肥的佳品。而且口感脆脆的，而且，这道菜确实很简单，很容易上手的家常菜。,可多麻麻,330,18,减肥
http://pic.ecook.cn/web/263075533.jpg!s4,凉拌秋葵,今天给大家分享一道凉拌秋葵，它的营养非常丰富，富含蛋白质、钙、铁、磷等，它的嫩荚还含有丰富的果胶、膳食纤维，其果胶的粘稠状态是植物界非常少见的，膳食纤维的占比及其中可溶性膳食纤维占比均是植物中非常高的， 所以秋葵具有非常好的清肠吸油和减肥的神奇作用，爱美的女人都喜欢吃它，又有营养还能减肥。它是一种高蛋白，高营养，低脂肪，低热量，无胆固醇的减肥佳品，适合所有减肥人群食用。,紫色勿忘我美食,324,25,减肥
http://pic.ecook.cn/web/254227767.jpg!s4,越南春卷,越南春卷，与中国春卷最大的不同在于饼皮并不用薄面皮而是用稻米磨浆制成的米皮包裹，馅料以虾肉、猪肉和当地蔬菜为主，是越南相当盛行的一道料理。由于本人在减肥，今天我们就来一道低脂  高蛋白的越南春卷，清爽健康  无负担！！！,双儿不是霜儿,321,38,减肥
http://pic.ecook.cn/web/263462641.jpg!s4,蜂蜜荔枝西柚汁,西柚包含丰富的天然叶酸，对孕妈可以起到预防贫血症的功效，而且它的热量非常低，深受减肥人士的喜爱，它丰富的维生素P和维他命C可以增强皮肤及毛孔的功能，还能预防黑斑，雀斑，消除皱纹，非常有利于皮肤保健和美容。但是，西柚味道微苦，不是每个人都喜欢，那么我们怎么样才能完美的享用西柚呢？今天就来教宝宝们如何制作一款既美味又营养丰富的蜂蜜荔枝西柚汁，下面我们就一起学做起来吧~,黄小芽,320,20,减肥
http://pic.ecook.cn/web/249206445.jpg!s4,虾仁什蔬炒面,上学时候在食堂经常吃的一道炒面，我超爱吃。毕业之后自己研究着做，放了很多自己喜欢吃的食材，味道更好吃。说好的减肥呢，哎…又放飞自我了……,云涛霜雪,320,50,减肥
http://pic.ecook.cn/web/260598807.jpg!s4,夏日消暑，芒果西米露,"夏日炎炎胃口不开，做一道芒果西米露。
芒果气味芬芳，消食开胃降压，还能瘦身去脂，西米口感Q弹，富含膳食纤维，这一道夏季芒果甜品营养丰富，又不过度寒凉，做为早餐、或是下午茶、瘦身晚餐都很好
",童姐和小沫,319,26,减肥
http://pic.ecook.cn/web/263466045.jpg!s4,蚝油虾皮炒冬瓜,冬瓜含有较多的蛋白质、糖类及少量的钙、磷、铁等矿物质和维生素C、维生素B9、瓜氨酸、钙等营养素。冬瓜是瓜菜中唯一不含脂肪的瓜菜，并富含丙醇二酸成分，能抑制糖类物质转化为脂肪成分，又因有较强的利尿作用，可增加减肥效果。,妙江南,319,13,减肥
http://pic.ecook.cn/web/257657161.jpg!s4,芦笋花炒小河虾,"芦笋营养价值丰富，享有“蔬菜之王”的美称！能防癌、抗癌、降脂减肥等功效。其味道鲜美，软嫩可口，经常食用还能清肺利水、滋阴润燥、化痰止咳、消暑解渴、润肺润肠。
芦笋花相比普通芦笋要细，都是嫩芽，买菜的时候正好遇见，就买了些回来，与小河虾一起炒，真的是超级鲜美。",1粗茶淡饭1,317,24,减肥
http://pic.ecook.cn/web/262265374.jpg!s4,十味 双椒爆双耳,"木耳补气养血,润肺止咳,止血,降压,抗癌，另外吃木耳还能够增强身体免疫力，能够疏通血管，抗雾霾等。
银耳是富含膳食纤维的减肥食品,它的膳食纤维可助胃肠蠕动,减少脂肪吸收。",沙小囡,315,23,减肥
http://pic.ecook.cn/web/261400923.jpg!s4,百香果蜜与百香果柠檬茶,"百香果含有丰富的维生素和纤维素。吃百香果容易产生一种饱腹的感觉，从而减少多余热量的摄入，抑制人体对脂肪的吸收，而达到了减肥的目的。百香果还富含香酚成分，具有很好的安神功效，可以提高情绪、改善睡眠。各种研究表明，只要人的嗅觉和味觉的感官得到满足，就会减少饥饿感。百香果便能起到这种安抚作用，让人不知不觉中减少了食量，达到减重的效果。从此百香果便成了家里一年四季必备的饮料。

那问题来了！百香果不是一年四季常有，怎么能保证淡季也能喝上酸甜美味的百香果茶呢？方法一般有两种。方法一：将果肉分装成小份，放冰箱冷冻（结冰）保存，可保存数月。方法二：制作百香果蜜，保存得当可有3个月甚至半年的食用期。



",小龙IRIS,310,18,减肥
http://pic.ecook.cn/web/257750985.jpg!s4,水果糙米粥,"粥是生活中不可缺少的一部分，而糙米是非常有营养的，糙米能提高人体免疫功能，促进血液循环，还能帮助人们消除沮丧烦躁的情绪。
糙米还有减肥的好效果哦~多吃一点也不用担心哈哈！！！
糖尿病患者也非常适宜食用糙米，因为糙米中的碳水化合物被粗纤维组织包裹，人体消化吸收速度较慢，因而能很好地控制血糖。",朝暖,307,25,减肥
http://pic.ecook.cn/web/263075331.jpg!s4,健康美味の鸡胸肉果蔬沙拉,这道沙拉最适合减肥的女生们，既能饱腹又增加了营养还不长肉肉，做早餐是最好不过的啦❀.(*´▽`*)❀.,黄小芽,307,35,减肥
http://pic.ecook.cn/web/261597599.jpg!s4,椒盐秋葵,众所周知，秋葵的营养价值很高，含有蛋白质、脂肪、碳水化合物及丰富的维他命A和B群、钙、磷、铁等，以及含有锌和硒等微量元素，对增强人体免疫力有一定帮助。常吃秋葵能保护肠胃、补肾、降糖、保护肝脏、补钙、减肥、美容美颜等功效。,紫色勿忘我美食,304,29,减肥
http://pic.ecook.cn/web/263446574.jpg!s4,绿豆百合银耳羹,夏天到了，天气越来越热，人也变得心神恍惚心情烦躁，从超市买回来新鲜的银耳，今天就来做一个绿豆百合银耳羹去去火，还能美容养颜，瘦身减肥呢！,紫色浪漫wh,302,21,减肥
http://pic.ecook.cn/web/257341391.jpg!s4,健康饮品之黄瓜雪梨汁,不但颜色好看，口感也不错，混合梨汁的黄瓜汁，特别清爽，还低卡了 减肥的友友们注意咯,77,301,85,减肥
http://pic.ecook.cn/web/263363248.jpg!s4,豌豆凉粉,豌豆粉和其它的蔬菜不同，豌豆粉中含有其它蔬菜所没有的枝杈酸，赤霉素和植物凝素等物质，有良好的抗菌消炎，增强新陈代谢功能，通肠利便，减肥瘦身，保护视力，美容养颜。,阿娟,300,18,减肥
http://pic.ecook.cn/web/263344450.jpg!s4,藜麦酸奶沙拉,"减肥健身吃什么？首先考虑的当然是蔬菜沙拉！沙拉酱油份多，我是不吃的！
今天分享一个酸奶沙拉，酸甜可口，味道很不错！
话说藜麦怎么那么好吃啊？高蛋白又营养丰富，口感很好，很受健身爱好者欢迎哦！",-薄荷糖的味道-,300,23,减肥
http://pic.ecook.cn/web/262652163.jpg!s4,暖胃滋补养生粥+海参小米粥,“ 冬季是进补的黄金季节，冬季天气干燥，而海参具有润肺、保肝、养心、和胃、壮肾的多重功效，可让我们的身体在阴阳平衡的和谐状态下，安然度过寒冬。经常喝海参小米粥，可以提供人体所必须的18种氨基酸，提前免疫力增强体质，补气养颜，减肥降脂，越活越年轻，这是海参最基本的补养功效和作用！,妙江南,298,31,减肥
http://pic.ecook.cn/web/48796214.jpg!s4,【Cathy边吃边营养】— 西蓝花炒番茄,"1、Cathy营养课堂：
西蓝花和番茄均具有较强的抗氧化功能，均属于高质量低热量的蔬菜，有减肥作用。
番茄内还含有抗癌抗衰老的物质：谷胱甘肽和番茄红素，番茄红素对前列腺癌有预防作用，对多种细菌和真菌有抑制作用。
2、Cathy菜谱优化：:
西蓝花和番茄自身的营养价值都比较高，我把它们有机的结合成这道‘西蓝花炒番茄’，可以起到补充人体维生素以及矿物质的作用。",Cathy,297,42,减肥
http://pic.ecook.cn/web/263288595.jpg!s4,盐面包,很好吃的一款面包，值得试试,阳妈厨房,296,36,减肥
http://pic.ecook.cn/web/226824375.jpg!s4,别恨自己的胃太小，这样做酱油炒饭让您一次爱个够 ,炒饭是最简单的，也是为了解决剩饭，炒饭可以无师自通，随心所欲的添加各种自己喜欢的材料，变着花样。从而衍生出多样口味，酱油炒饭就是一道家常主食，在曾经物资匮乏的年代，酱油炒饭的那份留在唇齿间的醇香，可是很多孩子童年不可抹去的记忆......我不是人民币，做不到每个人都喜欢呀，不过可以试一试，今天这道炒饭可是加了老卤汁，比单纯的加入酱油可香多了。卤水酱油炒饭味道好极了！可以让人多吃两碗的节奏哦！减肥的小伙伴们需要克制哦！味道超棒、操作简单的黑暗料理卤水酱油炒饭可是懒人的福音哦！,GODOFmercy,296,26,减肥
http://pic.ecook.cn/web/262995050.jpg!s4,凉拌海带丝,秒杀餐馆❗️好吃到爆的麻辣酸爽凉拌海带丝‼️简单几步就能做出麻辣可口，酸爽美味的凉拌海带丝😋天气热起来了，来上一份这样的美味凉拌菜，超级过瘾👍，特别适合减肥人士的小菜👏,尖角小荷,293,21,减肥
http://pic.ecook.cn/web/262498312.jpg!s4,红薯的3+1种有爱吃法「厨娘物语」,"嗨我是小鹿儿~
我是个超怕冷的人，这种冷飕飕的天，就特别想吃热腾腾的红薯。
小时候妈妈都会切几块红薯和米饭一起煮，饭好了红薯也好了，每口米饭都甜甜的好好吃~
还有街边的烤红薯，我是看见就一定会去冲去买的！趁热一口，好满足~
对我来说，软糯糯甜滋滋的红薯就是幸福食物的代表吖~
去年教你们做过幸福的栗子
今天来教你们做红薯的4种吃法！
有被糖裹住甜蜜的拔丝红薯块，减肥人士也能当小甜品的低脂酸奶红薯泥，有来姨妈特别需要的暖身红薯姜糖水，还有加了牛奶和芝士的罪恶版烤红薯~
以后别再只知道蒸着煮着吃了，赶紧试试这些做法吧！有惊喜哦~
哎呀最近新工作室在装修真的太忙了，视频是我连着几天加班加点赶出来的~
记得乖乖看视频，看完点个赞分再享给身边的人吖，笔芯（*/∇＼*）
你们也快试试吧！",厨娘物语c小鹿,293,18,减肥
http://pic.ecook.cn/web/263748146.jpg!s4,香蕉牛奶烤燕麦,今天分享一道超简单的香蕉牛奶烤燕麦，由香蕉、水果燕麦片、牛奶、鸡蛋四样食材搭配在一起制作而成，非常不错的低脂营养早餐，减肥必备，喜欢的收藏起来有空试试吧。,西蘭,289,15,减肥
